Stance,Tweet
1,"ponerse en el lugar de la mujeres vulnerables embarazadas no es usar un pañuelo verde ponerse en el lugar de las mujeres vulnerables embarazadas es estar a lado de ellas, ayudarlas y acompañarlas a vivir una maternidad plena"
1,"si los hijos no pertenecen a los padres,porque son las “ madres” quien deciden abortarlos"
1,felicito a USER por su postura y defensa de la vida. URL …
1,"aviso de utilidad diestra: necesitamos armar banda rock pop diestra. interesados, enviar demo máximo 30 segundos por dm. hay que dar pelea en todos los terrenos, en lo musical, tbn. agunte rechazo"
1,"lean cuantos testimonios de que siii, se pueden salvar las dos vidas! USER USER URL …"
1,ahi estare hagamos sentir que la ola celeste avanza #abortoesfracaso #sialavida #salvemoslas2vidas USER USER
1,"como siempre excelente USER sobre la marcha en washington. no sé qué emociona más, si el celeste argentino, las palabras de donald, la esperanza de lo que se viene o esa hermosa #generaciónprovida por siempre URL"
1,¡no más asesinatos de líderes sociales y estudiantes! ¡ ! ¡ !
1,also #queremospaz #noalaborto viva la inconsecuencia
1,el aborto es la consecuencia de un estado ausente.
1,mi duelo por ti argentina! URL …
1,gran medida para combatir el reto demográfico. URL …
1,#profamiliaasesinos que palabras tan indicadas. URL …
1,"'la vida es sagrada, nadie es dueño de ella' un país con #eutanasia no es más libre, es un país que se va quedando sin alma, sin esperanza y sin ."
1,"yisa, ganadora de oratoria por defender la vida del bebé y su madre! URL …"
1,veo a mucho pro paz posando de pro muerte
1,el aborto es muerte y ya URL
1,la mismas personas (y sus buenas conciencias) que declaran el #salvemoslas2vidas culpan a las víctimas de #feminicidio por “no saber cuidar de sí mismas” y hoy lo único que aportan son sus oraciones para la pequeña .
1,"los políticos que apoyan el aborto no tienen autoridad moral para hablar sobre feminicidios. los niños y niñas que son abortados también cuentan como asesinatos, aún cuando los promueva y/o consienta el estado."
1,terrible! dejar morir a la chica es tan criminal como asesinar a un niño prenacido en el vientre.
1,colombia dice URL
1,crueldad también lo es el aborto
1,USER usted como los USER y el USER tienen el deber de *respetar la vida de aquellos seres humanos que están por nacer así como *la vida de ustedes fue respetada. #noalcodigoolga #noalaborto no tienen derecho a quitar la vida a un indefenso URL …
1,así es!!!!
1,"campaña ""12 meses, 12 mitos"" se pretende visibilizar y desmitificar algunos pensamientos que se dan por ciertos en la población en general. USER USER USER USER USER USER USER USER URL"
1,"#noalaborto USER muy bien senadora, defendiendo a los que no tienen voz. URL …"
1,soy #papáprovida y le digo #sialavida la mamá no se quizo aser cargo. y no me arrepiento d nada estr niño es mi pajaro cantor d cada mañana y amo verlo creser es mi rallo de som URL
1,"#noalpinparental hay que educar y enseñar a nuestros niños que el #aborto es asesinar, matar y quitar la vida a un ser humano. #sialavida ( la distancia en estar a favor o en contra del #pinparental está en este tuit)"
1,tu firma un latido de amor. ya son mas de 8.000 firmas. no al aborto. no mas sacrificios de bebes. dale like y firma aca: URL … defiende la vida del mas inocente
1,"#fallenporjuanse #noalaborto #salvemoslas2vidas no queremos más bebés abortados en colombia, no queremos más mujeres y hombres heridos por el aborto! URL"
1,¡buen día! #buenviernes... nuevo año y nuevas fuerzas para seguir diciéndole #síalavida tucumán URL
1,#noalaborto porque la ciencia dice qué hay vida desde en momento de la concepción.
1,"aunque los quieran ignorar, los hechos hablan. el mundo se está despertando. #sialavida #noalaborto USER USER USER USER USER …"
1,"la muerte es sinónimo de desgracia, la vida de esperanza"
1,"si conoce a alguien que le ha dicho: ¡si supiera que alguien va a hacer algo, me sumo al tiro! dígale que me mande un dm. estamos haciendo ""algo"" aguante rechazo"
1,"culo y utero, cosas diferentes! ... pero quizás nos das ideas donde te formastes..."
1,#defendamoslosniños yo digo si a las dos vidas URL
1,"massa dijo que “es un tema de de valores, convicciones respecto a cuándo se produce la concepción”. estaría bueno que sepa que el inicio de la vida es un tema científico, no moral, ni de religión, ni siquiera de convicción. URL …"
1,"muy bien pedro yo hago lo mismo que, tu no compro nada en almacenes paris y también deberíamos hacerlo extensivo a lo ausURL del matinal bienvenidos. URL …"
1,buenísima respuesta para los que tratan de hacernos perder el enfoque en lamlucha pro vida. pURL
1,por amor a dios y el respeto a la vida URL …
1,"intentando justificar lo injustificable, el papel de los medios hoy en colombia. URL …"
1,URL santa misa del sábado 8 de febrero .'el espíritu santo es la fuerza de dios en nosotros '
1,"la ola celeste, defiende a las dos vidas. URL"
1,#alaire: tenemos un caso de una chica en popayán que quiere abortar porque está angustiada y el padre del bebé no quiere que ella lo haga. el bebé tiene 7 meses y estamos en esa pelea de salvar la vida de juan sebastián. jesús magaña
1,por ello mismo... URL …
1,"asi es!! nada de dar un paso atrás, es tiempo para gritar y elevar al cielo nuestra defensa por x la vida de los indefensos, que nuestros pañuelos celestes en el viento firmen nuestro juramento de apostarle a !"
1,"la conferencia episcopal de colombia lanzó un videomensaje a través de sus redes sociales titulado “el aborto en colombia: ¡pena de muerte contra los inocentes!”, para llamar a reflexionar sobre la verdad que rodea a esta práctica. URL …"
1,no es una entidad “profamilia” cuando dan muerte a tantos inocentes. #profamiliaabortoajuanse #noalaborto USER
1,marcha en favor del aborto fracasa en la capital de eeuu URL
1,"la violencia no tienen género. la mayor violencia contra la mujer es el aborto y el mayor machista es el que abandona a su pareja, o la empuja a abortar. y la sociedad que no apoya a una mujer embarazada para que no aborte es una sociedad machista. URL …"
1,a pesar de los obstáculos no bajaremos los brazos en nuestra lucha #noalaborto! URL
1,18 de enero: muralazo por la vida! #salvemoslas2vidas #todavidavale #nofueley #nonoscallaran lisette feider propone un muralazo en el piñeiro URL …
1,no puede ser que el derecho a la vida de un bebé lo determine el estar dentro o fuera de su madre (fuera=con derechos //dentro =¿sin derechos?). el vientre materno debe ser el lugar más seguro. #fallenporjuanse #soyprovida #noalaborto #colombiadicenoalaborto USER
1,#noalaborto por cada niño que es abortado un sacerdote deja de violar a un niño y en el país del sagrado corazón de jesús no se puede dejar a ningún sacerdote sin su monaguillo
1,la sana práctica que aterra a los abortistas...
1,lo que pretenden con una nueva constitución. #noalaborto #noesinterrupciónesasesinato #noalabortolibreenchile sdechile URL …
1,¿o será que no tienen la conciencia tranquila? URL …
1,"cuando el #católico (#provida) despierta de la idea de ser minoría, se da cuenta que es la gran mayoría"
1,"una diputada digna de representar al pueblo, gracias por cuidar y hablar por los niños en el vientre de su mamá. URL …"
1,cuando los recursos son mal administrados salen estas porquerías ... y dsps se quejan que no hay pa pagar los remedios argentina ya le dijo #noalaborto y el senado dijo que #nofueley a otra cosa mariposa ...URL …
1,el feminismo haciendo propaganda de ese “genocidio” disfrazado de progresismo y derechos. no hay mayor derecho que el de la vida. españa necesita nacimientos. URL
1,me encantó! URL …
1,para quienes defienden el #aborto aquí les dejo esto para que reflexionen y reconsideren qué cosa es lo que defienden. URL
1,"¿y si fueras tú? ah sí, puedes hacer uso de la legítima defensa. ¿y el bebé qué? no se puede defender. necesita que los que aman la vida unan sus fuerzas para evitar que se siga cometiendo tan horrendo crimen. URL"
1,protege la vida URL
1,"durante 2020 la #scjn resolverá asuntos relacionados con aborto y maternidad subrogada: las resoluciones podrán no gustar a todos, pero no tildarse de arbitrarias, señaló el ministro arturo zaldívar. #defendamoslavida, #salvemoslas2vidas, URL …URL"
1,"#abortosincondiciones #abortolegal2020 #noalaborto los métodos anticonceptivos también fallan ninguno es 100%efectivo. la vida cambia, las circunstancias. no se puede encajar todo en un blanco y negro. cada caso es particular no se puede llegar a una universalidad"
1,¿ah no? ¿entonces era un muñeco? en qué sociedad estamos. por supuesto que era un bebé un ser vivo de 7 meses de gestación en el vientre de su madre o más bien de su loca madre que no debía salir antes de el tiempo de su nacimiento y mucho menos que lo mataran’
1,#lacalleesnuestra #300milcelestes sin financiamiento!!!! siempre vamos a ser más!!! URL
1,el agua es vida #sialasdosvidas mendoza en lucha URL …
1, mañana domingo 09/02/2020 en la calle recreativa continuamos juntando firmas a favor de las 2 vidas. URL
1,"en estos dias levantamos la voz profética de denunciar el aborto como un delito contra la vida inocente. no nos dejemos envolver por la trama del mal, respondiendo del mismo modo... hagamonos escuchar con verdad y coherencia."
1,la discusión jamás puede ser aborto legal o clandestino. el asesinato no debe ser aceptado bajo ningún punto de vista.
1,"#elabortoes un asesinato. lo pueden legalizar, pueden decir que es un derecho, lo pueden justificar de todas las formas, pero ninguna de esas mentiras va a cambiar la verdad"
1,pañuelo verde = ignorancia (aunque se sientan intelectuales)
1,"¡legalizar un crimen consentido es una atrocidad! los argumentos son errados, ya que estadísticas muestran que la legalización del #aborto no ha eliminado las muertes de madres, con el agravante de que están acabando con la vida de sus propios hijos. URL"
1,"que no te engañen, el #aborto no es la ""interrupción de un embarazo"". es la ejecución de un inocente. URL"
1,renuncie ya #ministrodelamuerte USER una resolución ministerial no es más que una ley de carácter constitucional ##noesley y #noseraley el interrumpir la vida de seres humanos en el vientre materno URL
1,vamos USER el único noticiero que te saca una sonrisa chacal.. obvio URL …
1,efectiamente el sufrimiento de aquellos a los que el estado islámico cortaba la cabeza en el año 2014 y que aquí solo era denunciado por la iglesia católica y los rojos de mierda no decían ni mu porque lo único importante era la ideología de género y nada de .
1,"viñedo de raquel , retiro de sanacion , para mujeres que se realizaron un aborto y necesitan apoyo emocional. URL"
1,personas esperando?? estás tonto????
1,#noalaborto no es un derecho. es un delito.
1,la película que cuenta la historia de una ex abortar que supo la verdad y se arrepintió URL
1,procura que tu vientre sea una cuna y no un cementerio #elsalvador dice URL
1,"protejo las 2 vidas , siempre"
1,"sra. USER los niños son seres humanos desde su concepción,hijos de sus padres y de dios,no del USER ¡no tienen pudor en regular como matarlos antes de nacer! #noalaborto y ahora quieren imponer el adoctrinarles #noalcomunismo USER URL"
1,"el término ""homofobia"" es el intento inútil y discriminatorio que solo sirve para acallar a a aquellas personas que pensamos que la sexualidad debe ser siempre complementaria y nunca hedonista como pregonan los homosexualistas URL …URL"
