Stance,Tweet
0,how cute are they??!?!
0,not responding to the hate. let god handle it. nothing but love and blessings for those who are sending negativity my way.
0,3 years ago today i came out; it's easily the best decision i've made in life. i'm much happier &amp; haven't looked back a day since
0,virginia is set to execute a man tonight. he has a stay request pending at :
0,"#thankyouobamas for promoting love, equality, diversity, and acceptance. you showed the world that #lovewins. you will be sorely missed."
0,"today, keep your fists up high and continue to fight for lgbtq rights. stand tall! here's how:"
0,threw on some rainbow bracelets today in honor of #youcanplay game today! #lovewinsUSER USER
0,the very front of #womensmarch #oakland! proud to be here in full support of !
0,work together with your husband/wife to have the kind of #marriage that makes your kids want to grow up &amp; get married someday!
0,president trump has a great opportunity to establish a long-term view of what our nation’s courts should look like
0, #scotus rejects #texas voter id appeal please replace #scalia soon USER USER USER
0,.USER committee chairman USER made the following statement after a meeting at the USER on the #scotus vacancy.
0,i wonder if #trump is aware that judge judy is not eligible for ?
0,"there are 4 trump #scotus candidates still in running, but only 2 are frontrunners, i've been told."
0,#presidenttrump says he will decide on his nominee to fill the vacant #scotus seat this week.
0,judge william pryor is on trump's #scotus short list. but he's being unfairly criticized - by the right.
0,must-see tv tomorrow night for #scotus watchers.
0,the two judges trump has picked to nominate to the supreme court.
0,.USER insanely proud of the whole #periscope team &amp; super honoured to be part of this true global !
0,"circumstances were different, but before obama named garland, 66% of republicans opposed senate hearings."
0,i can't wait!! i hope 🤞it's someone so conservative lefties implode!! fake tears ahead!!
0,"you can rule out a woman for trump’s #scotus pick, based on spicer’s answer."
0,public USER goes #marriage - great kickoff by USER and USER - and some fun!
0,"""now more than ever, we must choose to fight. we must choose to #resist."" -USER speaking now on trump's #muslimban at"
0,wedding cake tasting. fun! #gaydads #lovewins USER
0,#scotus picture says a thousand words.
0,confirm judge neil gorsuch to the supreme court
0,call your senators - (202) 224-3121 and tell them to #confirmgorsuch to the supreme court #scotus #standwithrand USER USER
0,"march 1 2017, equal marriage is finally legal in finland!! congratulations"
0,the 14th amendment's privileges or immunities clause and how supreme court wrote it out of the constitution
0,marriage is a bit much to be asking pre head.
0,great connecting w/ USER today - love his truth &amp; element of surprise to speak on
0,hey USER: our freedom is on the line. vote to #confirmgorsuch to the supreme court!
0,"in 2006, the senate unanimously confirmed USER by voice vote to the 10th circuit court of appeals. #confirmgorsuch #scotus (3/3)"
0,true love is magic.
0,thank you for the tweet and for supporting green kids
0,cultivating community and filling up spiritually at the spiritual living center of atlanta! i?
0,mr. &amp; mrs. east
0,"""because jesus glory testifies who he is, i don't need to worry about presenting myself wrong if i reflect him."""
0,"looks like my wapo piece on #scotus telling voters they can wait for relief made it to ground zero, USER"
0,germany will vote on marriage equality friday
0,the law is what we make it and #scotus needs to step it up. lower courts have had the right idea in the eyes of history.
0,"6. so if #scotus's goal was to send a message to USER to leave well-enough alone, it looks like it wasn't received... /end"
0,absolutely love singing with these glorious humans. we are USER
0,alliance defending freedom is backing a bakery that refused to sell a wedding cake to a gay couple in #scotus case
0,two issues dear to the USER—migrancy and religious liberty—are headed to
0,"plans for july 4th? yes, we do! join us for the exclusive #lovewins party next week! tabbuli is the only place to..."
0,#relationship tip: embrace your differences
0,USER example #501569 of how important it is to have a USER who nominates #scotus judges that defend the #2a (11/11 )
0,happy 4th of july!
0,#marriage means never having to clean up the dead bird on the porch.
0,you should recuse yourself #ruthbader because you've shown time &amp; time again your blatant discord &amp; bigotry against USER
0,german bishops react against gay #marriage ruling
0,USER guess the judge figured a 9-0 #scotus ruling was probably pretty sound. didn't have much choice.
0,"via USER - ""white house relied upon dark money lobbyist to ‘quarterback’ gorsuch confirmation"""
0,happy pride weekend everybody
0,me and my girl stella !!!!! getting the pride vibes !
0,#gerrymandering is my new obsession. thanks USER USER
0,love and weddings are the order of the day!
0,"icymi, my last essay for my USER series is live! please check it out and pass it on!"
0,do you know the dreams and goals of those you ?
0,retweet if you agree with justice scalia's take on #freespeech and the !
0,marriage is about the coming together of two people &amp; two families
0,"a wise man once told me, ""there is nothing better than a godly marriage."" wow was he right! USER"
0,#scotus link of the day: USER analyzes citations to scotus cases in signed majority opinions last term
0,"clip: USER says televising the supreme court would be a ""net benefit to the public"" (via USER)"
0,wonderful and emotional day in ryde for the first ever isle of wight pride USER
0,spent yesterday attending the first USER. so impressed with the whole event and the enormous turnout. fantastic day!
0,love is love
0,#courtsmatter rt if you're glad #trump appointed a justice who supports the !
0,"many of you have seen our #lovewins posters, but do you know whom we quoted within the heart? nelson mandela. zoom in ."
0,"just booked our wedding! #thematts will be getting married in the ""north star"" on USER's #anthemoftheseas on 5-25-2018!"
0,"#ca9 judges kozinski, reinhardt, and watford hold discussion and q&amp;a after the play. USER"
0,icymi: #marriageequality formally signed into law in germany!
0,"when #scotus upheld draft's exclusion of women, it was based on now-defunct combat ban &amp; detailed study by congress:"
0,USER i got you boo. zero tollerance for discrimination of any kind today and every other day my sweet friend.
0,ten years and more in love than ever!
0,"side-by-side, hand-in-hand, for 10 years now."
0,"also, everyone conveniently forgets that 2016 was the first potus election since the #scotus gutted the #vra. we ignore that at our peril."
0,"""mamma bears"" across texas are fighting for their transgender kids via USER"
0,"we all have that one friend who just fails fabulously (happy pride month, y'all ‍ )"
0,"#dating #love find love internet dating, #matchmaking, #marriage, #singles, compatibility"
0,the minute USER fills the #scotus spot and the other 100+judicial appointments we need to push #2a law suits all over.
0,2016 was literally the best year of my life. 2017 you have a tall task ahead of you. #marriage #travel and the best #extralife yet!
0,"fave moments of 2016, part 21: a big, gay reminder that kindness is king and love will always win in the end."
0,a year today.. i married the most amazing person i have ever met !!! my best friend and my everything !!
0,every piece on #scotus like this one -- is flawed if it doesn't include the reid rule background.
0,"due to #charlesmanson's health scare, the USER team is frantically trying to get in touch with their #2 #scotus pick, meat loaf."
0,im so proud of you USER USER USER USER
0,don't build your marriage on your feelings that constantly change. build your #marriage on your #faith in allah.
